P35070	Q8TF66	1
Q8TB96	Q9NSD9	1
Q96CF2	Q86WR0	1
Q9NZQ7	P18031	1
Q15070	O14980	0
Q5SWW7	Q16656	1
P82663	P38646	0
P18077	Q9UNX3	1
P82675	P62906	0
O95433	O43772	0
O15118	Q9UBV2	1
Q9HC29	O75054	0
Q8IUN9	Q9H0Q3	1
P13473	Q8WVQ1	1
Q86X76	Q9NPL8	1
Q9HBL7	P27695	0
P08247	Q5T160	1
O14763	P38646	0
P05121	Q8N7F7	0
Q9UQN3	P17813	0
P18084	Q9BXK5	1
Q86VU5	Q07021	0
Q8N386	P55899	0
P50053	P16278	1
P08247	O14980	0
Q9Y5X9	P08582	1
Q9H400	Q96NL1	1
P78560	P42575	1
Q13601	Q9HCB6	0
Q8NE86	Q9Y2R9	1
P60866	Q07021	0
Q96DP5	P82664	1
P17181	Q96GW7	0
O00255	Q24JP5	0
O75298	P46379	0
Q6P9G4	Q96G79	1
P17813	Q8ND56	1
O60356	Q9UFC0	1
P40259	P37287	1
Q9NQC7	Q96A65	1
P10275	Q86Z14	0
P48723	Q9NWT6	0
Q07021	P82664	1
Q9Y2W1	Q96SZ6	0
Q9BSE4	Q96HR8	1
O14980	Q6UXM1	0
P30049	P06748	0
O15393	Q16656	0
Q969N2	P01860	1
Q12931	O95202	1
P09417	P46379	0
Q9P127	Q6ZMB5	0
P10275	Q8WXI8	0
Q9UQV4	Q5T160	0
Q9H668	Q9BQT8	0
Q5VTL8	Q96F46	0
Q9BXJ2	P23142	1
P27487	P01127	0
P99999	Q9NQ30	0
Q9P206	P50454	0
Q15256	Q9H3K6	1
Q70EK8	Q96AY3	0
P60484	Q8TER0	1
P26367	Q9HCM7	1
P04004	Q96DA0	0
Q8N2H4	P15151	1
Q9BVV7	P33076	0
P62277	Q9NRX1	1
Q8N3J5	O75462	0
Q9H8X2	Q9H461	1
Q8TC27	Q9Y3I0	0
Q9HBL8	Q96AG4	1
P78357	P55854	0
Q9BSH4	Q5VTL8	1
Q9H2S6	O00300	0
P13984	P46379	1
P37231	Q86VI4	0
O43490	Q96LD1	0
Q9NRB3	Q9H3Q1	0
Q8TDN6	Q92844	0
Q9H1M4	Q13561	1
O00442	Q8WY91	0
O95672	Q13433	1
Q16270	P18827	1
Q9ULY5	P84996	1
P18031	Q7L273	0
Q400G9	O95831	1
Q96HY6	P53007	1
Q9H0D6	Q9NUX5	1
O95831	P62081	0
O95677	Q9UBQ0	1
O60356	Q96J84	1
P06748	Q92540	0
P55212	P25311	0
Q9NR63	Q5SWX8	1
Q9BRK5	Q96J84	1
P11686	O95502	1
Q9Y5Y6	Q8IV03	0
Q7Z5L4	P04921	0
P07204	Q86XI2	0
Q9P127	O95363	0
Q86UE4	Q9ULW3	0
P07307	Q5J8M3	0
Q96AG4	Q96GC9	1
P04150	O14735	1
Q5BVD1	Q96MF6	0
Q86VU5	Q9NRB3	0
O95831	P11279	0
P23352	Q9P275	1
P60484	P46776	1
Q5ZPR3	Q9NS40	0
Q02878	O15355	0
O15144	Q9NZJ6	0
P00751	P60866	0
P61960	Q969G6	1
Q5BVD1	Q13361	0
Q7Z739	Q14118	0
O43159	P46781	1
Q7L2J0	P62081	1
P78560	Q9Y5W5	1
O95197	O43548	0
Q9NW97	O14830	0
Q96RD6	Q9ULY5	0
Q9BZR8	Q9HC29	0
Q9H161	Q9BXK5	0
Q92738	Q9Y294	0
Q9NQG6	O00625	0
Q16790	Q9Y676	0
P03372	Q7Z7K6	1
Q8TB96	O95831	1
Q5VX71	Q9UMS0	0
Q6PJF5	O43491	1
Q9UJ55	P26367	0
Q9UHC1	Q96MF6	0
P00742	O95231	0
O60828	A1L170	0
P37268	P05067	0
O76024	O43405	1
P10451	Q8ND56	0
P04150	Q6ZU65	0
Q8IY17	Q8ND04	0
P02675	Q9Y2S7	0
P52907	P18887	0
Q6NUS6	Q86UL3	1
Q7L8L6	Q9H9J2	1
P18077	Q6PCT2	1
Q9H668	Q9Y219	0
Q96RU2	P40337	0
Q13155	O15393	0
P04150	P13591	0
Q99442	O95470	1
Q9UHF1	P49639	1
O00411	O75817	0
Q96DA0	O15205	0
Q6NUS6	Q9UM00	1
O60783	Q15468	0
O14770	P40426	1
P38646	Q92598	1
Q9Y279	Q9H553	1
O95196	P05067	1
Q56VL3	P36952	0
Q9Y4E8	Q9UBV2	1
Q9NZT2	Q9Y6Y9	0
Q6P9G4	P01137	0
Q07021	Q7L8L6	1
P53701	O95297	1
Q9UMR7	P78552	1
P20333	Q07820	0
P30050	P62249	1
O95677	Q9UKF6	0
Q7L2J0	P17181	0
Q96P11	Q14156	0
Q9NNX6	Q6UY11	0
P51784	Q15370	1
Q96NE9	Q9BXK5	0
Q96SQ9	O95297	1
Q96RD7	P31323	0
Q9UMX5	P50914	1
P49458	P16871	1
Q07020	P38936	1
Q9NZJ7	P10275	0
Q9UHP7	Q5RKV6	0
P23759	Q8NHM5	1
Q8WTT2	P98172	0
Q14773	Q9ULY5	0
Q9GZS9	Q9H6U8	1
Q15126	P50222	0
Q9NNX6	Q96CF2	0
P40259	O14931	0
P62241	Q9BSL1	0
P19388	Q9H1D9	1
Q7L2J0	P11912	0
P21580	O76080	1
P50222	Q6NT76	1
P03372	P10451	0
O95456	Q14156	0
Q92956	O14732	1
O15393	Q96IK0	0
Q5VU97	Q9BU61	0
Q92953	Q13291	0
P01137	P30050	1
Q969J5	Q9Y2W1	0
Q02543	P55210	0
Q53H82	P52788	1
P29692	Q07021	1
Q8IUW5	Q9NSU2	1
Q8IUE1	Q86SJ6	1
O43493	Q9Y4L1	1
P03372	O00411	1
Q07820	P27695	1
Q96RD7	Q8NBM4	1
Q8WY91	P08833	0
Q9UBL9	Q86VZ4	1
P07602	P10912	1
Q9H5Q4	P26641	0
P11279	Q8IUW5	1
P30307	O14672	0
Q9UHP7	Q8WTV0	1
Q9Y619	Q86W26	0
P46781	O95400	0
P08865	Q9NY47	0
Q9BSH4	Q9H0R6	1
Q96C36	Q9Y5V3	0
O00339	P46779	1
Q8WUX9	Q9UNX3	0
Q6MZP7	Q96DZ9	0
Q9HAV4	B9A064	0
P27797	Q07021	0
O95470	P15260	0
P0CG37	O95428	1
Q12841	O00602	0
Q9NUM4	P04150	0
O95873	Q9Y3U8	0
Q9NQ25	Q9NUY8	1
Q96HY6	Q9H5L6	0
O14798	Q9UKY1	1
Q8WWF1	Q9UHQ9	1
O75880	Q13573	0
P47871	Q8TEY7	1
Q9ULZ3	P46087	0
P46379	Q9Y619	0
Q96S97	Q10588	0
Q5R3F8	Q9HBH1	1
Q9NY27	P09661	1
Q7Z6M2	Q13568	0
Q01860	Q5VTE6	1
Q92932	P22695	1
O95453	Q86UE4	0
Q92535	Q9UKY1	1
O43707	Q16790	0
P62081	Q86UE4	0
Q9NWB6	P07359	0
P62244	Q8N1G4	0
Q9UF56	P16298	1
P13385	Q8TB96	0
P35680	P55084	0
O43169	Q9Y5L0	1
Q5TGI0	Q9BWL3	0
Q9HC58	Q96N66	1
Q01151	Q7L5N7	1
P04150	Q8N614	1
P03372	O43772	1
Q16822	Q9UMX1	1
Q86VU5	O15194	0
Q2MV58	P13473	0
Q9H307	Q969P0	0
Q9NSD9	Q9UBU3	1
O00512	Q99798	0
O15389	O60602	1
Q01780	P20933	0
Q9HBL7	O75880	1
Q6PIU2	O14967	1
O75469	P28069	1
O75312	P11387	0
P51888	P27694	0
P55084	Q9Y6A1	0
Q9Y2I6	Q9H7E2	1
Q9NRE1	Q86T26	0
P01732	Q7Z7A3	0
P55210	P08311	1
Q9UHP7	P12109	0
P22695	Q02878	0
P06396	Q9Y6W6	1
Q6NYC1	Q9H9J4	1
Q9BRK5	Q15043	0
Q5TA45	P05423	0
P05114	Q9H9S5	0
Q9Y6A1	O15160	0
Q96RD7	Q9UHQ9	1
O96015	O14618	1
P61927	Q4U2R6	1
P09661	Q9NS61	0
Q16799	O95202	1
Q6P087	O95399	0
Q99608	P62917	1
Q9UHD9	P26641	1
P50222	Q86VF2	1
P61353	Q6IN84	0
P01137	P35680	1
Q13950	Q92552	0
O95754	P15880	0
Q9NUM4	Q9BRR6	1
Q92570	Q6EMK4	1
Q9BZR6	P61009	1
Q9H307	P55061	0
O14931	O75844	0
P41594	Q05586	1
P28827	P14770	0
O76038	Q9HBV2	0
Q96AG4	P51648	1
Q99848	Q02543	1
Q12841	P04150	0
Q96NY9	P12830	0
Q9Y262	Q9BSH4	0
O15393	P15927	1
Q9BRB3	P04150	0
Q96KN3	Q8WWX9	0
Q9Y3U8	P82933	0
Q92504	P55082	0
Q9H7H0	Q9UK85	0
P13804	Q7KZF4	0
P19623	Q5JVL4	1
Q8WUM9	Q7Z4F1	1
Q86YD3	Q14112	1
Q9NQC3	Q9NZD8	1
Q9H106	Q9BXS4	0
Q99943	Q9UHD9	0
Q9BXK5	Q6UXI9	0
Q96PE5	Q9NRZ5	1
Q9BUB7	O00220	0
P20061	P62241	0
Q8NBJ9	O60687	0
Q9H9A6	P04004	0
P56180	O95400	0
Q8WXI8	P01871	0
Q03405	Q7Z4G4	1
Q96HE8	Q5BVD1	1
P60852	Q12836	1
Q9P127	P84090	1
Q15543	Q8TAQ2	1
Q14331	P78395	0
A6NJ78	Q7Z739	0
Q96HY6	A8MV81	1
O60568	Q9Y399	0
Q9H4L4	Q96MM6	0
P00749	P00750	1
Q86X19	Q9NPA0	1
O14931	O60783	0
Q9NVH0	P82933	1
Q96HY6	P46060	1
Q9H9S0	P04196	1
Q9H553	P19320	0
Q9H5Q4	Q6UWY0	0
Q9HBL8	P62917	1
Q8WY91	Q8TAQ2	0
P04004	P09038	1
P26022	Q9ULY5	0
P04150	P55055	0
Q9UHD9	O95476	1
Q9Y3B7	Q9NUM4	0
Q9UK55	P48723	1
Q9BYS8	Q96CF2	0
P35680	Q9Y253	1
Q9UNW1	P84090	0
Q15750	Q7L266	1
Q9P032	O43181	1
Q6P087	Q9ULQ1	0
P05067	Q00325	1
Q02878	Q9BQ48	1
P04150	Q9Y2R9	1
P18077	Q15011	0
Q9Y2R9	Q14624	0
P26006	O14802	0
Q8WTR2	Q9BSH4	0
P47897	Q9NY61	0
P12830	Q9P1A6	0
Q9Y4L1	P10768	0
O14980	P17936	0
Q02297	P01133	1
Q9BU61	Q9NUM4	0
Q9BSH4	Q9HA77	1
P49207	P46779	1
P10155	P38646	1
Q07021	P49753	1
Q8IWL8	Q05586	0
O75844	O76024	0
Q9NQH7	P62910	0
O14967	Q9H6U8	1
P06748	Q9UNH5	1
Q5T700	O43808	1
P01730	P16070	1
P15289	Q6UXB4	1
Q96L08	O43240	1
Q8TB96	P29692	1
Q96RD7	P37268	1
Q96AG4	Q9UBZ4	0
P19320	P0CG47	1
P14625	P29966	1
Q9UQV4	Q9ULC4	0
Q14956	O60356	0
Q9UBI1	Q9BU61	0
Q5JTV8	Q504Y0	0
Q9NRR4	Q9BXK5	0
Q15116	Q8IY17	1
Q9H5J8	Q15185	0
Q6UX40	Q96F46	0
Q9BY50	Q8WWX9	1
Q9H2X0	O95147	0
Q9Y3C1	Q9H9S5	0
Q8N878	Q7LFX5	0
Q96GX1	O00400	1
Q86WK7	Q8IW75	0
O95985	P43490	1
Q9BXS9	Q96L50	0
P06748	Q96PZ2	1
Q16611	O00273	1
O75439	P15812	0
O00567	O95453	1
Q6ZMH5	P11117	1
Q9NS69	P20036	0
Q9BSH4	Q8WWF1	0
P43364	O43521	1
P19438	Q96KC9	0
O43491	Q9H307	1
Q9UHD9	P55212	0
Q07021	P43897	1
Q02543	P46781	1
Q01628	Q8IVM0	1
Q8TDC0	P16298	1
Q9H7H0	P30049	1
P55084	Q96MF6	0
P16284	P26367	0
P60891	O60256	1
Q15293	P01137	0
P19883	Q12841	1
P62861	Q8WTT2	1
Q9Y6I4	O15371	1
P14138	P18031	0
Q9Y6X5	Q9Y2J2	0
Q0VDF9	Q9HC29	0
P60484	Q14790	1
Q9NVH0	Q9H2U2	1
P60866	P49641	0
Q6PI48	Q96CF2	0
P61009	Q9H3D4	0
Q4ZIN3	P50914	0
P03372	P30049	1
Q96NL1	Q8WVJ2	0
O95831	Q53R41	1
P29084	Q16851	1
Q9H7E2	O60942	0
Q8WVQ1	P03915	0
Q9NQC3	Q6NUM9	0
O60356	P62136	1
O43324	Q9P278	0
Q5J8M3	Q7Z5V6	0
Q9H061	Q96A22	0
O75390	Q9UMS0	1
P62241	Q9BYD2	1
Q5JST6	Q96MP8	1
P55084	Q9UHG3	1
Q6P5W5	Q7L5N7	1
O75607	P30050	1
P02741	Q9NYF8	0
Q7L5Y1	Q9H1K1	0
P01137	P62269	1
O15273	P05067	0
P05067	Q16658	0
O76075	Q9BVS5	1
Q8WUK0	P16070	0
Q9BUN8	Q96SZ5	0
P56589	Q9UBM7	1
Q9UKD2	P46777	1
P04150	Q10713	0
P51884	Q8N6Y1	0
P07307	Q15848	1
P10589	P62241	0
Q8TEV9	Q96GW7	0
Q96GX1	P30203	0
Q6L8Q7	Q9P2E7	0
Q13573	Q9NQT4	1
P01135	Q9HAV4	1
Q6ZWL3	O95870	0
Q6PJW8	Q96AG4	0
P40337	P13797	1
P23759	Q01826	1
P03372	P03915	1
P10275	Q96HS1	1
P40337	Q15262	0
Q30201	Q96Q11	0
Q9UHI8	O00255	0
Q96HB5	Q9NRR4	0
Q9NQ55	Q04756	0
Q9Y2S7	P49419	0
Q8N7P1	Q86SJ6	1
P0CG47	Q7Z6G3	0
P46379	P31314	0
Q13573	Q9H307	1
O60663	Q8NBF2	0
Q15437	P13473	0
Q9H7Z7	Q9BQ08	0
Q96SI1	P31314	0
Q14802	Q92990	1
P82675	Q92552	1
P16410	A2RU14	1
P02671	P14543	1
Q29980	Q8N8R3	1
P55075	P82933	1
Q13503	Q96RN5	1
O60934	Q9NRS4	0
Q9NUM4	Q96DZ1	1
Q9UKY1	P04150	1
P00480	P82673	1
Q8WVJ2	Q9Y2X3	1
P27695	Q5J8M3	1
P52797	Q9Y399	0
Q96HY6	P12273	0
O95433	P62249	1
Q9Y697	Q01860	0
Q96A47	Q9UBR4	1
P58062	P0CG47	1
Q9H7H0	Q15031	1
Q01581	Q9NUX5	0
P46379	P27797	0
Q00325	O75128	0
Q96BY9	Q68CR1	0
Q9BUB7	O75489	1
Q14442	P47897	0
Q96LA8	P48775	1
Q06265	Q9NQT5	1
Q01860	O95831	0
P62249	Q16270	0
P62906	P62277	1
P14625	Q05C16	1
Q9BUB7	Q8ND56	0
Q9Y4K0	P29350	0
Q9UHF1	Q9H3T3	0
P04150	Q9Y5X4	1
O60356	Q8WV92	1
O95210	P06737	1
O75489	P27797	1
P27930	Q8N9N5	0
P62277	P08571	0
Q86SE8	Q07021	1
Q13111	Q8WWY3	1
Q9BR01	Q7L5N7	0
P29350	Q9UBM1	0
Q9NUX5	Q9Y266	1
P27695	Q9UDR5	1
P56180	P55084	1
Q15043	O15144	0
Q6AZY7	Q9HCN8	1
P56181	Q96QK1	0
P54578	P15812	0
Q8TB96	P15880	1
Q8N6C5	P08476	1
Q9UHD9	Q02127	1
Q6NUS6	Q9NPA0	1
O95985	Q9HAV4	1
P20036	Q8TDB4	0
Q9BVI4	Q13601	1
P09326	P13473	0
O75607	Q9H329	1
P54578	Q7Z4G1	0
Q5JVS0	P82663	1
P04040	O00512	0
P57087	Q9NR82	0
P59942	P51825	0
Q5JTV8	Q96CG8	0
Q969G6	P13498	1
Q8NCD3	Q15070	0
Q16850	P26641	0
Q9Y2X3	P62241	1
P48060	P62273	1
Q9NXC2	Q92990	1
P05067	P49639	0
O75844	P82675	1
O43772	Q56VL3	1
Q92820	Q9ULW3	0
P03372	Q7L8L6	0
Q96CF2	Q14814	0
Q13573	P27694	1
P28799	Q9ULA0	1
P28799	P59942	0
P99999	Q96HR8	1
O14770	P24592	1
Q9BRN9	P46527	0
Q92552	P51398	1
O00400	Q9NYB0	0
P15509	P32927	1
O15455	Q14442	1
P05067	Q15466	0
Q9BZR6	P23515	1
Q8NBX0	P54802	0
Q9BYE9	P08247	0
P08118	P08311	0
P32189	Q9UJT9	0
Q30201	Q96EY7	0
Q13797	P26012	1
Q6P1J9	P81605	1
P40197	P00734	1
Q8WWY3	P42898	1
Q96A22	Q9Y342	0
O00180	Q9Y6I4	0
Q8WVF5	Q7Z7K6	0
Q8TE23	P37268	1
P17301	O00401	1
P09326	Q01524	0
P06748	Q9UDY8	1
P04004	Q53H12	0
P47871	Q9NQ84	1
P00750	P13489	0
Q8WVJ2	P62917	1
O43240	P04217	1
O95259	Q7L8L6	1
P03915	O95210	0
Q9HCL2	Q9ULP9	1
Q5J8M3	P17813	0
Q96GM8	P54578	0
P61769	P60866	0
Q9NXW9	Q9UFC0	1
P10827	P09211	0
O95390	Q96A35	0
Q9BTY2	Q7Z417	1
O00339	Q9UKA2	0
P18627	O15205	0
Q9UKF2	P26641	0
Q7L5N7	Q10588	0
Q13561	Q9H3G5	1
P56589	Q92752	0
P05067	O75844	0
Q9UQV4	Q9UFN0	0
Q9ULY5	Q96HY6	1
Q86X76	Q96HY6	0
Q16719	P60891	0
Q02543	Q13111	0
O15194	P98172	0
P20916	Q96GW9	1
O75317	Q9Y639	0
P62244	P60866	1
Q8NBL1	Q969N2	1
P28069	O95870	0
Q9UHD9	Q9Y4X0	0
P10644	Q8N3J5	0
Q9ULW3	Q12824	0
Q9BWL3	Q9ULW3	0
P06729	P09326	1
P05161	O15533	1
O14931	P46781	0
P27695	Q13416	1
P51784	Q9Y2W1	1
Q9UMF0	P51784	0
Q9UQ13	Q9NTK5	1
Q6P587	Q7Z7F7	1
Q9NRS4	P12694	0
P25942	P24394	1
P52657	Q9UBG3	1
Q6UXG8	Q9Y5L0	1
Q13472	Q9UN73	0
O75431	Q9NVH0	1
P61927	Q9BYD2	1
Q14114	O14713	1
Q8N766	Q9HCN8	0
Q9UHD9	Q5TDH0	1
Q96MF6	O60383	0
O00220	P56282	0
Q9H2S6	O14561	0
P62249	P07766	0
P48740	Q9Y3B7	0
Q14624	Q9H3D4	1
O00418	P62273	1
Q8WWF1	Q8WTV0	1
P50454	Q9NUD9	1
P29350	P03372	1
P11279	O60245	1
P43897	Q9HA77	1
O43240	Q5JVS0	0
P37268	O15393	0
Q14627	P43490	1
Q96GP6	Q9P287	0
Q5JVS0	Q96EY4	1
Q8N4T0	P16070	0
Q9H0E3	P30613	0
P11279	Q6UX27	1
P61769	O95944	1
Q9UK80	Q96RU2	1
P10451	O76021	0
P05067	Q9BYD1	0
Q15466	Q96AQ7	1
Q8NBI5	P55212	0
Q9H7H0	P51571	0
P60484	Q9Y4I5	0
Q12791	P04183	0
Q9BY50	Q6UX41	0
B9A064	Q9NTN9	1
Q6NYC1	P57088	0
Q02543	P08865	1
P03372	O60783	1
O75844	O14735	0
Q5JVS0	Q9UNA4	0
P49207	P40337	0
Q9Y4E8	Q8WWY3	1
P29350	Q8IYB3	1
Q00325	Q8N6P7	0
P04179	Q9P267	1
P30305	O43592	1
Q6NUS6	Q9UBV2	0
Q02543	Q92844	0
Q9NX40	Q9UKA2	1
Q5J8M3	P23921	1
Q9BWL3	Q9Y697	0
Q6UY11	Q9UK55	1
Q9Y2Q9	P06702	0
Q9H501	Q96SW2	0
P20839	O95573	0
Q86T26	Q5J8M3	1
Q9UHD9	P82663	0
Q9Y2S7	Q96AG4	0
P03372	Q9UHB7	1
Q7L8L6	O75976	0
P35475	Q14694	0
Q9NRX1	Q9P032	0
Q96BH3	O00442	1
Q96HY6	Q5SWX8	1
O00411	Q02083	0
Q9UBV2	Q96DZ1	1
P14316	P27694	1
O43521	Q9HD36	1
O00165	Q9UHP7	0
Q96BP2	Q9Y2Q9	1
P40261	Q9BXR5	0
Q9NYB0	P0CE71	1
O43186	Q9NRN7	1
Q5BJH7	Q8TF66	1
P25942	Q14232	1
Q9H9S0	P40426	0
Q8N766	P55060	1
P34741	Q9P032	0
P40337	P37231	1
Q8N766	P27797	1
Q9BYH1	Q96S97	1
P11279	Q9P206	1
Q10713	P08582	0
P55060	P53602	1
Q5JUR7	Q4J6C6	1
Q8NG41	Q9UBG3	1
Q6UXG8	Q12769	1
Q03405	Q92626	1
Q9NWT6	Q5T013	0
P36941	P0CG47	1
P27695	Q9H9S0	0
Q9NWT6	O15355	1
Q9UQV4	Q96HY6	1
Q13361	P56730	1
Q9Y2L9	Q5VUJ6	1
Q9Y2K5	Q9H7E2	1
P16871	P08575	1
Q16799	Q15848	0
Q9H2X0	Q6UWV6	0
Q99442	Q14126	1
Q9BTV4	P43897	0
Q92540	Q9Y3B7	1
Q9Y215	Q16651	0
Q6PCB0	Q70CQ3	0
P08247	P16260	1
Q6NUQ4	Q8WXI8	0
Q86UV5	A8MVW0	0
P10275	Q8NCF5	1
Q5BKY1	P36952	1
Q9NQC7	Q96C01	0
Q4ZIN3	Q9NWW5	0
P46379	Q8IW19	0
P26367	P10909	1
Q5VWK5	Q9NPF7	1
P05067	Q99584	1
Q01860	P49458	1
Q7L2J0	P00505	1
P62241	Q8N5N7	1
Q96HS1	Q8TEY7	0
Q14201	P13765	0
P36941	Q9UHF1	1
Q9NZJ6	Q15031	1
Q15121	O00220	0
Q9UGJ0	Q9BYJ1	1
Q9UBV8	Q9NZJ7	0
P31944	Q92743	0
P01876	Q9NY47	1
Q8NBM4	Q13635	0
Q9NPR2	Q8NBP7	0
P08865	O95573	0
Q9Y676	Q8N386	0
P38646	Q9Y4L1	1
Q86T13	O95671	1
P55957	P19438	1
Q9BU61	A1A4G5	0
Q9NYB0	O15355	1
Q96LT6	Q9Y3P9	0
Q9Y2Z9	P18827	0
P01137	Q8WVJ2	1
P11511	Q9BV44	0
Q9ULW3	Q9UM44	0
Q5T215	P48553	1
P05067	O14980	1
O95831	P55854	0
B9A064	O14672	0
Q9Y6K5	Q9NQT5	1
Q99442	P00749	0
Q9Y3U8	Q8N386	0
Q8TB96	Q9BTT0	0
P62081	Q71UM5	1
Q8NBJ9	P62341	1
Q96G27	Q96HY6	0
Q8N5Z5	P29074	1
P28068	Q53R41	1
P19320	P36578	1
P80723	A4D1S0	0
Q9UBP6	O15144	1
P30533	Q9Y448	0
P26367	Q86T26	0
Q9H9S0	P38646	1
Q14257	P62910	0
P46379	Q96CS3	1
P12110	P18031	0
Q9Y5X9	P34741	1
P51398	P04150	1
Q9H7H0	Q6P087	1
P48740	Q9Y2R2	0
P08709	P13726	1
Q9ULY5	Q8WUX9	1
P98066	Q4G0X4	1
P14859	P04150	1
P13498	Q00325	0
P49207	P62269	1
P29350	P17181	1
P60484	P46777	1
Q07021	P00748	1
P04183	P29074	1
Q6P5W5	Q9NUM4	1
Q8TF66	Q8TCS8	0
Q8IUR0	Q9Y2L5	1
O95831	Q16821	0
Q13241	Q9Y2S7	0
P51784	Q93009	1
Q9UK80	P40967	0
P11279	Q9H0R6	0
Q8WUK0	Q6P1J9	0
Q58FF7	P26367	0
Q9UK80	Q96AG4	0
Q96PL2	O00339	0
P18077	Q13740	0
P60484	Q9Y2S7	1
O75648	Q6NUM9	0
Q6NUS6	Q9P2N6	0
Q96RD7	Q9H3G5	0
P19387	P05423	1
Q02543	O60519	0
Q6MZP7	Q4U2R6	0
Q9UKA2	Q9BYD2	0
Q16651	O43395	0
Q9P0U3	Q9Y3B7	0
Q07020	Q9BW61	1
Q86X19	Q8IUW5	1
Q53F39	Q16821	0
Q01780	Q9NS69	0
Q9NPB0	P56181	1
Q13651	Q71RG4	1
Q96GX9	P22735	1
P06748	Q17R60	1
Q96CF2	Q96BP2	0
P03372	P41235	1
Q8WVQ1	P08034	0
Q96A22	P43121	1
P51784	Q58FF6	1
O43181	Q9H3K2	0
Q9UQV4	Q8IUW5	1
Q7L8L6	O43395	0
Q96CM3	Q7L8L6	1
P05981	Q8WUH2	0
Q8NBF2	Q13155	1
P03952	Q9NQX3	1
Q16790	Q9Y3I0	1
P36578	Q02878	1
O15496	Q96HA8	1
Q01344	O15455	0
P40426	Q9H0E3	0
Q96AG4	Q96AY3	1
A6NJ78	O75380	1
P62136	Q86X76	0
Q8WY91	O75635	1
Q6P5S7	O75920	1
Q9NZN8	Q7L4I2	0
Q9NR63	Q96HD1	1
Q6ZSA7	Q86XT9	1
Q9Y2J2	Q969W9	0
O75688	Q5TGI0	0
Q9H3D4	Q96RU2	1
O43181	A0PK05	0
P23352	O43159	1
Q9NQT4	Q9NYB0	1
O76024	Q96SI1	1
Q68DH5	Q24JP5	0
Q9UIR0	Q12891	1
Q99674	P48723	1
Q96B67	Q8IV08	1
Q9H3D4	Q8NBP7	0
P36578	Q96FE5	0
P13473	P51648	1
Q9UI10	Q9UHR5	0
P29966	P55263	0
P28715	Q8WYQ4	0
Q30KP9	Q9Y5L0	0
Q96KR6	Q8WWU7	0
P14138	Q9H3D4	0
O14980	P15880	1
Q96NY9	P35243	0
P36955	Q96HY6	0
Q53GS9	Q02818	0
Q8TB96	Q96AG4	1
O15145	P10644	1
O00512	P11831	0
P26951	Q6NUS6	0
Q9H6X2	P21266	0
