P30876	Q9H9Y6	1
Q99459	P09234	0
Q9H1Y0	Q04656	0
Q9UBB9	Q53FD0	1
O00214	Q8WUY1	0
P51172	Q8NBB4	0
Q5TCM9	Q86WC4	0
P62280	P63173	1
P14635	Q13423	0
P54219	Q99519	1
Q495W5	Q8N5U1	0
Q8N0Y2	P23763	0
Q9C0C9	P01106	0
Q9Y5I7	Q49A26	0
Q9BUQ8	Q8TF01	1
Q9NZB2	Q8IYB8	1
Q7L2E3	P82930	1
Q07325	Q9NRC8	0
O95183	Q9UGP8	1
Q96Q45	P57060	0
Q04864	Q9BRG1	1
P63279	Q92830	1
Q71U36	P22234	0
P34995	P39019	0
Q9UHM6	P23381	0
P61081	P48643	1
Q9NPI1	Q8WVZ9	0
Q9NR30	P09622	0
P62805	Q969Q0	0
Q9UKX7	Q96NC0	1
P54259	O95251	1
P42166	P41222	0
Q9NS73	Q5T6C5	0
O95182	P62857	1
Q7RTS1	Q96JP5	1
Q96DT0	Q9UGP4	1
Q01664	Q15554	1
Q8IVS8	Q9NZI7	1
Q8TDT2	Q9H2L4	1
P38919	Q9GZT5	0
P62857	Q5BKZ1	0
O95786	Q7Z2H8	1
P59998	P19404	0
Q6PEY1	O95822	1
Q96S52	Q15428	1
Q9P0M6	Q6DKI1	1
Q86UZ6	Q6ICB0	1
P25440	P49643	0
O75953	Q9H582	1
P80188	B3EWG3	1
P30519	P49411	1
O95786	Q7Z7H8	0
Q9NYF3	P51798	0
Q9NR12	Q15554	0
Q9HBX9	Q86UK7	0
P61081	Q6Y288	0
Q9BYX4	Q96RE7	1
Q96T91	Q9UIQ6	1
P35869	Q9H7F0	0
P26373	P56192	1
O95711	Q86UD1	1
P46663	Q9HCP6	1
P37840	Q9Y657	0
Q16236	P17535	1
O95670	Q8N5K1	0
Q9NX58	P62424	0
Q9NVM6	Q9BUQ8	1
P62072	Q8TAX7	1
Q13952	Q92633	0
O95786	O60315	1
Q99856	P23025	1
P35414	P51857	1
P17987	P02778	0
Q12906	Q12952	0
Q5T9L3	Q99598	0
P37275	Q92618	1
Q9Y5T4	P25398	1
P42766	Q9NQ50	1
Q9NR77	P17028	0
Q92499	Q9NTW7	1
Q6NUQ1	Q9H116	0
Q6Y2X3	Q86XP3	1
Q9H2P0	Q12857	1
Q8N6I1	Q9UIY3	0
P61513	P16152	0
Q9Y316	Q15633	1
Q9Y3E0	Q16795	1
Q8TDS5	Q13642	0
P62266	Q9H9B4	0
P62805	P61247	1
Q9Y2T7	Q9BYD6	1
P49450	P62280	0
O00624	Q9Y5Y0	1
Q02930	O60503	0
Q96KR1	O43615	0
Q9NR77	P51659	1
P25490	Q9H2P0	1
P17987	Q9P0J7	0
Q99731	P32248	1
Q96EG3	O75586	0
Q9UHK6	Q9UL12	1
Q12906	Q9BYC8	1
P62280	P62888	1
P10244	P07992	0
Q9BQ83	Q86TJ2	0
P53567	P01106	0
Q6ICB0	P59536	1
P63279	O95251	0
P61081	P40227	1
Q08211	Q9BXP5	1
Q96GQ7	Q9BVG9	0
Q5JTC6	P39210	0
Q9Y5P2	Q96P70	1
Q9H2F5	Q9NV70	1
Q9NQX0	Q8WWB5	1
P41002	P49368	1
P46782	Q9UHI6	0
O75569	Q8IWL3	0
Q8IW40	P13716	1
P25090	P61604	0
O43167	P62266	0
Q99814	Q15369	1
P62280	Q9H609	0
O94762	Q86WC4	0
Q6PK04	Q5SSJ5	1
Q9NQ50	Q9UKX7	0
Q9BUQ8	Q56P03	1
O60885	Q7Z7K2	0
Q9Y2T7	Q9NR30	1
P49711	P46782	1
Q96T91	Q14202	1
Q99788	Q8N6M3	1
P41002	Q99714	1
P48735	Q9BU76	0
Q9Y3I1	Q12857	1
O95786	P78371	1
Q8IWL3	P38117	1
Q9UKX7	P08151	0
Q92993	P19404	1
Q6TDP4	P54253	1
P15144	Q9Y6H6	0
O95125	P41227	1
Q8N3F8	Q7Z3K3	0
Q9H582	P10073	0
P40429	Q15369	0
Q7Z7K2	Q7Z2T5	1
O43583	Q7L5N1	1
Q9BZS1	Q04864	1
Q9P0M9	Q9NQ50	1
P54253	P40227	1
Q8N680	Q8WXX5	1
Q9Y6H6	Q16739	1
P52739	O14545	1
Q16740	Q92506	1
Q86WI0	Q04941	1
P29274	P18621	0
Q9P0R6	Q5T749	1
Q96QT6	Q9Y385	0
Q9BV94	O96000	0
O60220	Q8N4S7	1
Q6NUQ1	Q5TEC3	1
Q99081	Q8N5K1	0
Q14197	Q8N6M3	0
Q9Y4H4	Q15022	0
Q9H3N1	Q8NCK7	0
Q8N1G0	Q7KZN9	0
O60832	P19544	0
Q9BUE6	Q9NPA3	1
P04920	Q9Y6M7	0
Q96BK5	Q16795	0
Q02446	Q8TF50	0
P23025	Q8N1F7	0
Q92905	Q9NWT8	0
P49768	Q9UHI6	1
P61081	P61313	0
Q96EY1	P62263	0
P49407	P78369	0
Q5JXX7	Q15800	0
P62888	P04198	0
Q7RTS1	P23396	1
O75626	Q9Y5L4	1
Q6P158	Q9NVU7	0
Q9C0C9	O43541	1
P62805	Q86Y39	0
Q4LE39	Q9UBB5	1
Q13144	P13667	0
Q96CK0	Q9H1C4	0
P0C7P0	Q16718	1
Q96FI4	P49411	0
Q13304	Q9C0E2	1
Q13206	Q8TDD1	1
Q9UHL9	Q9UBW7	1
Q96G42	Q9HBE1	1
O15514	O95274	0
P27449	P14416	1
Q7Z4V5	Q99460	0
Q9NY93	P56748	0
P37840	P51659	1
P01106	P52434	1
O95793	Q9Y221	1
P62750	P62888	1
Q96SF2	Q8TCN5	1
Q9UFW8	Q9NUD5	0
P01308	P63220	1
O95786	O43653	0
P01106	Q96QT6	1
P85037	P55197	0
Q9NWS8	Q9Y5Y3	0
Q9NR30	Q13206	0
Q92785	Q96DV4	1
Q9H1Y0	Q5FWF5	0
Q9Y5Y3	Q9BVG9	1
Q13838	Q8TCT9	1
Q5T5X7	O75506	1
P46782	P35268	1
Q96Q45	P47710	0
P54709	P42766	1
P35408	P38919	0
Q13206	P55786	0
Q6P1R3	Q99633	0
O14958	Q9NQV6	1
O14842	Q96EC8	1
Q8IXH7	P14854	1
Q9H6L2	Q9UPM9	1
Q96HE7	Q12905	0
Q04837	P56556	1
O60885	Q9NWS0	0
O75409	P54253	1
Q68E01	Q01658	0
Q9Y3E2	O00746	1
Q9NR30	Q5SSJ5	1
O15446	Q15697	1
Q92583	Q9H2L4	0
Q9P2G3	Q96M94	1
Q8N653	Q14697	0
P56556	O95139	1
Q15022	Q9UHB6	1
Q9H9D4	Q9UDV6	1
O00214	P31150	1
Q92791	O43615	0
Q68CQ7	P58417	0
Q9UFB7	Q9UL41	1
Q01658	Q9NWS9	0
P36956	Q8N0Y2	0
P48651	O75541	0
O95994	P39019	0
Q9HCG8	Q9Y421	1
O94761	Q16540	1
Q9NWN3	Q13485	1
Q66K89	Q96GQ7	1
P55085	P17987	0
P49447	Q9NWH2	1
Q8NCK7	P62495	0
P37840	Q96DG6	1
Q16842	P24864	0
O14867	Q15800	0
O75947	Q9Y6H6	0
Q9NSC2	Q13330	1
Q9H9D4	Q96JM3	1
Q12906	Q96KR1	1
O60925	Q71U36	1
Q99742	O75953	1
Q9UGQ2	Q8TDZ2	0
Q6UW68	Q96IK5	0
P39019	Q86UK7	0
Q9BX68	Q01814	0
Q86U44	Q9Y6Q9	0
Q92841	P54132	0
P38919	Q13485	1
Q9UBS4	Q13217	1
Q8TED1	Q6ZSS7	1
P02724	O43156	1
Q9H2K0	Q9NUH8	0
Q8TDZ2	Q9GZQ4	0
Q9NVP1	Q96HH6	0
Q8NDV2	P08908	1
P49281	Q16236	0
Q96B77	Q12905	0
P30086	O43513	0
A0AVI4	Q8TAD4	1
P01106	Q9H0R1	0
Q9BXP5	P40394	1
Q9NX05	Q9NWS0	1
Q8N490	Q7Z7M9	0
Q9H2U1	P55265	0
Q8TAE8	Q9Y242	0
P32249	Q96P70	1
P59910	Q99750	1
O75061	Q9H1X3	0
Q8WTR4	Q9BX95	1
Q9BTX3	P62805	0
Q9NWS0	P48651	0
Q99832	Q9UL40	0
P49411	O60925	0
Q9NY93	Q6P158	1
Q2QGD7	Q96E35	1
Q9BXP5	Q96DR5	1
O95786	Q7Z5J1	1
Q96RL1	Q9C086	1
Q8IY37	Q9UHW9	0
Q8IV16	P51946	0
Q6UVY6	Q6NZ67	0
P07737	P30086	1
Q9UBK5	Q9GZU3	1
P17040	O14709	1
Q9NRG4	Q2QGD7	1
Q05639	Q969Q0	0
A2A3N6	Q9UHK6	1
Q9NPA8	Q14CW9	1
O95409	O15014	0
Q96LL9	Q32P28	1
P26196	Q9H467	0
Q9ULD4	Q9UPP1	1
O15534	Q69YG0	0
Q9GZR7	Q9H1C4	0
Q5VYS8	Q96EB6	0
O15409	Q8WXI9	1
Q14CZ7	Q96EY8	1
Q969Q0	P42766	1
Q01469	P61604	1
P55085	Q96IQ9	0
Q9BY14	P18621	0
Q8N680	Q7Z3K3	1
P25490	Q8TAE8	0
O94761	O60884	1
Q96IQ9	Q5T3I0	0
Q401N2	Q8NHS3	1
Q9UBS4	Q32P28	1
Q9Y3E2	Q8NBI6	0
P62847	Q9BVJ6	1
O43290	Q9GZM5	0
Q8WUD4	Q2TBE0	1
P15336	P30040	1
P61604	Q9UJV9	0
O95243	P80188	1
Q16740	Q7L5N1	0
Q3V5L5	Q9H582	0
Q8WY22	A0JLT2	0
Q02363	O95199	1
Q5VWG9	Q13887	0
P61247	P62857	1
Q969J2	P01106	0
P62424	P62854	1
Q96MN9	Q9NX09	1
P78563	Q9GZM5	0
Q9HD45	Q96SK2	0
Q92905	Q9Y3D3	0
P61081	P62701	1
P45880	Q9BYS1	0
P55317	Q9Y2R4	1
Q12906	Q9BUK6	0
Q99832	Q9Y3C7	1
Q8TDD1	Q9P0S3	0
O15431	P49642	1
P49411	P62854	1
P68036	Q6NUN9	0
O43361	Q9UKP3	0
P62888	Q8IVM8	0
P16401	P62857	1
P19447	Q8NBB4	1
Q13520	Q8N5I4	1
Q8N0Y2	Q96M94	1
P43681	Q5T9L3	1
Q8IVS2	P30519	0
Q92560	Q9H9B4	0
Q9Y3S2	P46098	0
Q99459	P49368	1
Q9NYW3	Q96CB8	1
Q92633	O95455	0
P62805	Q96Q45	1
Q9NPI1	O95786	0
Q9NRP0	Q9H0E9	0
Q9Y3E5	O43513	0
O14625	P40692	0
Q96MX3	Q8TDD1	1
Q8TCT7	Q8WUW1	1
Q9H0G5	Q96S59	1
Q96C86	Q7Z3K3	1
Q13127	Q9BU76	1
Q495W5	Q96EL3	0
P14061	Q01814	1
P46782	Q71U36	0
O15218	Q9GZR5	1
Q9NQV6	Q15942	0
Q93063	Q6ZNB6	0
Q9Y3D5	P82921	1
P48643	Q96N77	1
Q9H8H2	Q8TDL5	1
P01106	Q9BV94	0
P82650	P13667	0
Q9BSJ5	O75251	1
P01215	Q9P0J7	0
Q96KM6	P13010	0
O96005	P20309	0
P37840	Q96EL3	0
Q9H2U1	O43257	0
Q01664	P62851	0
Q14562	Q86XP3	1
Q13887	Q9H2F3	0
Q86UK7	O75947	1
Q92546	Q8NAC3	0
Q9H1E5	Q9NX01	0
P42766	Q9BRJ6	1
Q86TJ2	P10244	0
Q401N2	Q96N21	0
Q9Y581	Q9UL63	1
Q96JP5	P61247	0
P34995	Q9Y450	0
Q86YP4	Q9UBB5	1
O95600	P46782	1
P01106	Q16594	1
Q6ISU1	Q9NX58	0
Q93063	Q9P0R6	1
Q9H2K0	O75251	1
P30411	Q96B42	0
O43927	Q99742	0
Q03989	O43741	1
Q9UKT9	Q9UBB5	1
P05198	Q96NA2	1
O95786	O43759	0
Q99583	P01106	1
Q9Y483	Q15022	1
Q15672	Q9H3R0	0
P55201	Q3B8N2	0
P57055	Q8N3Y7	1
P82932	P30989	0
O75381	P02686	0
Q13162	Q14592	0
P10176	Q96EY1	1
P13501	P14416	1
O15432	Q86UK7	0
P53539	P49642	0
Q96D03	Q9NPJ8	1
P41002	P62805	1
Q6UXA7	Q9Y5L4	1
P19404	Q9NP80	0
O00585	P14416	1
P55085	P04920	1
Q7L2E3	Q9H0C1	0
O60682	Q02363	1
Q9UGP8	O96000	0
P25440	Q86YP4	1
P78371	P41597	0
Q9GZR7	O43674	0
P61247	Q9H0R3	0
Q9UI09	Q2WGJ6	0
P46098	Q6UWU4	1
O15062	O95365	1
Q71U36	O60762	1
Q92560	P25490	1
Q01664	Q9GZR7	0
Q9P2X7	Q9C0J9	1
Q96LY2	Q15008	1
O60216	P62424	0
Q9Y3D5	P82650	1
O43638	Q13405	0
P78563	Q6ZVD7	1
P09382	Q16637	1
O15014	P30044	0
Q9NWZ8	Q96HC4	1
Q9NR77	Q08211	0
Q99714	Q12792	0
Q9Y6Y0	Q9BS40	0
P41002	Q9UJ83	1
Q6NUN9	Q8N6G5	0
Q9UGI8	P22362	0
P41002	Q8N8A6	1
Q6UWN0	Q03989	0
Q9H0E9	Q6SPF0	1
O14957	Q9Y5L4	0
Q9NZB2	P26196	1
P31939	Q96DG6	1
Q13304	O75907	1
O75081	Q96S59	1
P30040	Q5TGU0	1
Q9UBB9	P31939	0
P63279	Q9Y4E5	1
Q8N8A6	O14880	0
Q9Y2K1	O43488	1
Q9GZW8	P62266	0
O95994	Q8N653	0
Q9Y3S2	Q99677	0
P01106	P13010	1
Q58F21	Q8WXX5	1
P52569	Q9GZN7	0
Q5VYX0	P02808	1
Q8N1F7	Q9NQ11	0
P18621	Q9H7N4	1
Q9UKX7	P29083	1
Q9BX68	P82912	1
Q96S59	Q16698	1
Q08211	P27540	0
Q6UWN0	O75475	0
Q401N2	Q8WY22	1
Q9Y5Y3	Q9NX76	1
P05090	P25208	0
Q8IYD1	Q9NZB2	1
P54274	Q9UH92	0
O95274	Q96S52	1
O14880	Q9UI09	1
Q9H8H2	P35268	1
Q9UI95	Q9NY93	1
Q9UIG0	Q96T23	1
Q8NBP5	Q9UKD1	0
Q99497	Q06136	0
O95600	Q7Z3K3	1
O75478	P46782	0
O94762	Q9H2U1	1
Q9BQ95	P03886	1
P0C7P0	P10620	1
Q9GZR5	Q13323	1
P14854	Q969R5	0
Q14145	Q15022	0
O75683	Q495W5	0
P0C5Z0	P82930	0
Q9H9B4	Q99750	0
Q86UK7	O15372	1
Q99459	Q8N2M8	0
O15444	Q9C086	0
Q9Y5Y3	Q9BYC8	0
P49715	Q9UPW5	0
Q7Z7K2	Q9BYC8	1
Q8N680	A3KN83	1
Q03135	P38117	1
O60885	Q9NW08	1
P01106	Q96DT7	1
Q9H2F3	Q9NY35	0
Q9H300	Q96EY8	1
Q96KM6	Q14592	0
P18621	P61619	1
O14867	Q13838	1
Q9H0U6	Q5T653	1
P15336	Q5T230	1
O95182	Q9BQ95	0
Q99742	Q9NXB0	1
Q14197	P01100	0
Q9BQA5	P05388	0
O60832	Q5MJ10	0
Q03135	P37840	1
Q9BZQ6	P13667	1
Q13217	Q6P179	1
P41002	P30876	1
Q53RY4	Q96HC4	0
Q96G42	P25440	0
O15514	Q9BVG9	0
O00746	P13501	0
O75444	P01308	0
Q09161	Q9NR77	0
Q9C009	Q9NZB2	1
Q86VW1	Q8TCT6	1
Q14197	Q8TDD1	1
P43351	Q71U36	1
P61244	Q9NXR8	1
Q8IWL3	O95881	0
Q5T0J3	Q8NCN5	1
Q9NQX0	Q12905	0
Q9UEG4	Q9Y2E8	0
P23528	Q9NRM0	0
Q9UJ83	Q96E35	1
P80188	Q969M7	1
P25440	O15446	1
P53634	Q99459	0
Q9C0J9	Q8NHQ9	0
P0CAP2	P30876	1
P41231	Q96AA3	1
O43193	Q9NWS8	1
Q96D31	O15119	0
Q14592	Q8N427	0
P63279	O15265	1
O15467	P61073	1
Q9H116	P29371	0
P55011	Q96HR3	0
O14880	Q04837	1
P35659	Q9UGM1	0
Q12906	P25440	0
Q9UH92	O14867	1
Q8WUU4	Q9UBB5	1
P10620	Q9UNL2	0
Q8TD20	Q9H300	1
Q99941	P17861	1
Q8IXM2	Q7RTS1	0
Q9NZC7	P30876	1
P54886	O15431	0
Q9BUJ2	Q9H2C0	0
P01106	Q16718	1
A0JLT2	O75586	1
O94761	Q8NHS3	0
P01106	Q16649	1
O15353	Q9NZI7	1
Q8NBS9	Q13162	1
Q969M3	Q13952	0
Q9NWS8	Q9Y3E2	0
Q6ZSJ9	Q8N2M8	0
O95994	P54709	0
Q8WWR8	P10809	1
Q9Y320	O95237	1
Q9UKG4	Q66K89	0
Q86U28	Q9Y3A3	1
P04844	Q8TCT9	1
P78330	P62857	1
Q9UBB9	O43918	0
Q9Y4X4	O60756	1
Q92665	Q96DV4	0
P35268	Q9NX58	0
Q99750	Q969Q0	0
Q96C86	Q9H3N1	1
Q969T4	Q9HCE9	0
Q9GZM5	Q8N0V3	0
Q8TDD1	P18621	1
P30086	Q9NXE8	1
Q99853	Q96KR1	1
Q92785	Q8N335	0
P43234	Q9UJX4	0
Q9Y2R4	Q8NCK7	0
O95994	O95274	1
P63208	Q9Y2Z2	0
P14854	Q7Z7E8	0
Q96E22	Q13485	0
Q5T619	O75683	0
Q8TAA9	Q16540	0
Q13423	P15144	0
Q8IWL3	P09622	0
Q8N6T7	Q96HA1	1
Q96FI4	Q49A26	1
P16401	Q9UPP1	1
O95562	O75752	0
Q9H7E9	P17098	0
P62263	Q9P0J7	0
P32314	P63208	1
P49407	P41597	1
Q8TDG4	P02724	0
Q75WM6	P49711	1
Q5T3I0	P41002	0
O43676	O75306	1
O43614	Q8TAD4	1
Q9Y221	Q8N2G8	0
P57738	Q96FZ5	1
Q9BYC8	Q9UHB6	0
P24864	Q08050	1
Q9UF47	Q8N6F1	0
Q9NRX2	Q9HAZ2	0
P25398	P39019	1
Q9Y4U1	P68036	1
Q5NE16	Q96EB6	0
Q9UJW3	P78347	1
Q9NZC7	P30044	1
P09669	Q8TDD1	0
P48146	Q08380	0
P41002	P55789	1
Q92620	Q02363	0
O00214	A1A5C7	1
P05388	Q96LY2	0
Q9H0G5	P27540	0
Q9NRC8	Q12906	0
Q9H2P0	Q96GQ7	0
Q9NY35	Q9Y3S2	0
Q9P2Y4	Q9P2X3	0
P37108	Q9UNZ2	1
Q12906	P51800	0
P0C5Z0	Q9ULD5	1
P17987	P29373	0
P05198	Q8WW38	0
P13232	P18850	1
Q92979	O14901	0
Q14241	Q96IK5	1
Q9Y5L4	Q8N8A6	0
Q8TDU9	Q8WXF3	1
Q9NWS9	Q401N2	0
P19532	P35244	1
Q9UGQ2	Q9UGP8	1
P49281	O95365	0
P26373	Q96GQ7	1
Q7L2E3	O00746	1
Q9NWS0	O00566	0
P15313	Q6IAA8	1
Q96HH4	Q9HBR0	1
Q86T24	Q92993	1
Q7L014	Q9UK53	0
P43115	Q9Y394	1
Q9P0R6	Q8TAD4	0
Q92908	P08047	1
Q9Y320	Q96JP5	0
Q8N680	Q92993	1
Q9Y2Y1	A0AVK6	0
O00585	O15444	1
Q9H2F5	Q96KC8	0
Q9UKX7	O15321	0
Q96MF4	Q16795	0
P04844	P45880	1
O95182	Q16718	1
P01308	P62899	1
Q9NUH8	Q96JQ5	1
Q9H6H4	Q14210	0
Q969F8	P31025	1
P14635	Q5VYS8	1
P78563	P62854	1
Q3ZAQ7	Q6ICL7	1
Q9NUA8	Q69YG0	0
Q13520	O00626	1
Q92905	Q9NX24	0
Q9P2Y4	P62854	0
O60756	Q9BUJ2	1
O75419	Q8IZ40	0
P15336	Q9NR30	0
P30411	P41595	1
Q6UWN0	Q9BV94	1
Q9BTP7	P17028	0
O75940	Q6PK04	0
Q9NY93	P19404	0
Q9HAZ2	Q99459	1
O95600	P57678	0
P32248	Q9NXA8	0
Q9NV96	Q15738	1
P18848	Q9Y4U1	0
O94761	P0C5Z0	0
Q96C28	P82650	1
Q9HD45	Q9BY12	0
P63220	Q7Z4Q2	0
P55085	P54707	1
Q9BZE0	P01106	1
Q96EB6	Q9BX68	0
P61247	P15374	0
P15954	P45880	1
Q99684	Q13105	1
P15313	O15014	0
P51608	Q9H0W5	0
Q9NV56	Q71U36	1
Q9H1E5	Q5SSJ5	0
Q96DV4	Q9NX24	1
Q9BU19	P15923	0
Q8N6T7	Q16637	1
P17987	Q15532	0
Q96N21	Q9BXP2	0
Q9BYV9	O14867	1
Q9UBY8	O96005	0
Q401N2	O75190	0
Q12952	Q6ZN18	0
P30556	Q96DE5	0
Q9NWS8	P82930	1
P78563	Q14197	0
Q53RY4	Q8IY37	0
Q96D03	Q9Y3D7	0
O15514	Q9H2F3	0
O96000	P49715	0
O43889	P10809	0
P10620	P01282	1
O95273	Q96Q45	0
P13667	P00403	0
Q9UJV9	O00422	1
P17676	P48735	0
P56556	Q96JP5	0
O60832	Q9UI09	0
Q7KZN9	P30041	1
Q9BUZ4	Q9BQ83	0
Q9Y5P6	O00303	0
Q9BVI0	Q9NU23	0
P18621	Q15369	0
Q9P0K8	Q13952	1
Q8N653	Q9BVG9	0
O94761	Q8TCC3	1
Q6IAA8	Q8IXH7	1
Q86U44	Q9ULX6	1
P43681	Q7Z6M1	0
Q66K80	P05388	0
Q99853	Q92522	0
P49848	O60911	0
O75478	O95402	1
Q13162	Q9UJ37	0
Q9NUH8	P46782	0
O75947	Q9NXE4	0
P13667	Q6P179	1
P0CW19	Q16342	0
P17040	P16401	1
Q9H0W5	Q6N075	0
P40429	Q9HCK5	0
Q9BYC8	Q9P003	0
Q9C002	Q04837	1
P09001	P49411	1
P07737	Q96SF2	0
Q16637	P41182	0
Q9NPJ1	P50991	1
Q86UK7	P16615	1
Q15102	Q9UKR5	1
P62280	Q9H9B4	0
Q58F21	P47775	0
Q969K7	O43653	1
P04844	Q96P70	1
Q8TDT2	Q9P0S3	1
Q05952	Q96EB6	1
P13667	Q96EB6	0
P40429	Q7L2E3	1
Q53RY4	Q96HR9	1
Q96EL2	Q6IBW4	0
Q9H112	Q96BK5	0
P55317	Q9GZR7	1
Q9H3N1	Q9Y320	1
P85037	O15431	0
Q10471	P01034	0
Q14697	P40227	1
O15353	Q8NBS9	1
Q96EL3	Q9BYC8	1
P30556	Q6ZST4	1
Q5JXX7	Q86YP4	0
P06454	P61604	1
Q9UBB9	Q96NC0	1
Q7Z7H8	Q8TAE8	1
O95994	Q14554	0
Q6NUN9	P13010	1
Q8TDT2	Q9BSR8	1
Q06432	Q9C0E2	1
Q13323	Q9UBB9	0
Q14894	O94761	0
Q8N6G5	Q8TAD4	1
O15304	Q8IXX5	0
Q9BQC6	Q13404	0
P63241	Q9NZV5	0
Q15022	Q8IZR5	0
Q16254	Q9NR30	0
Q99523	O43759	0
Q13127	Q8NAC3	0
Q9NX36	Q96PN7	0
O95619	P23769	0
Q9P2X7	O15534	1
